gameId,season,epNum,date,left,middle,right,winnerIndices
4679,31,6905,2014-09-26,Catherine Hardee,Tod Macofsky,Alan Lange,"[0, 2]"
4683,31,6906,2014-09-29,Catherine Hardee,Alan Lange,Elisa Korb,[2]
4684,31,6907,2014-09-30,Elisa Korb,Alex Champlin,Silvia Lesko,[0]
4681,31,6908,2014-10-01,Elisa Korb,Sara Goodman,Josh Hager,[2]
4682,31,6909,2014-10-02,Josh Hager,Shawn Choe,Kate Horowitz,[1]
4685,31,6910,2014-10-03,Shawn Choe,Sam Barker,Dan Ford,[0]
4689,31,6911,2014-10-06,Shawn Choe,Terri Pous,Linda Fraley,[1]
4690,31,6912,2014-10-07,Terri Pous,Brendan McParland,Carol McGhee,[0]
4687,31,6913,2014-10-08,Terri Pous,Emily Herndon,Jason Washington,[1]
4688,31,6914,2014-10-09,Emily Herndon,Venkat Krishnan,Rena Morse,[2]
4691,31,6915,2014-10-10,Rena Morse,Elizabeth Crofton,Shane Curtis,[2]
4694,31,6916,2014-10-13,Shane Curtis,Dan Tran,Amanda Brown,"[0, 1]"
4695,31,6917,2014-10-14,Shane Curtis,Dan Tran,Candice Torres,[0]
4696,31,6918,2014-10-15,Shane Curtis,John Campbell,Regina Cabrera,[1]
4706,31,6919,2014-10-16,John Campbell,Chris Hoeh,Jim Hamilton,[0]
4698,31,6920,2014-10-17,John Campbell,Alexander Persaud,Sarah Horvitz,[1]
4700,31,6921,2014-10-20,Alexander Persaud,Frederick Foster,Emma King,[0]
4701,31,6922,2014-10-21,Alexander Persaud,Deb Williams,Elizabeth Webster,[0]
4703,31,6923,2014-10-22,Alexander Persaud,Ali Palmer,Mike Harwood,[1]
4707,31,6924,2014-10-23,Ali Palmer,Angela Chuang,Matthew LaMagna,[2]
4708,31,6925,2014-10-24,Matthew LaMagna,Amy Thon,Sam Heft-Luthy,[0]
4711,31,6926,2014-10-27,Matthew LaMagna,Dori Phillips,Bill Albertini,[2]
4712,31,6927,2014-10-28,Bill Albertini,Michael Wille,Jenica Jessen,"[0, 2]"
4713,31,6928,2014-10-29,Bill Albertini,Jenica Jessen,Ryan Alley,[2]
4714,31,6929,2014-10-30,Ryan Alley,Eileen Dreyer,Allison Solomon,"[0, 2]"
4715,31,6930,2014-10-31,Ryan Alley,Allison Solomon,Tyler Johnson,[0]
4716,31,6931,2014-11-03,Ryan Alley,Conor Sullivan,Casey LaPlante,[2]
4717,31,6932,2014-11-04,Casey LaPlante,Jason Newell,Caitlin Malcuit,[2]
4718,31,6933,2014-11-05,Caitlin Malcuit,Aric Wiest,Hillary Huttenhower,[2]
4723,31,6934,2014-11-06,Hillary Huttenhower,Charles Brower,Che Smith,[1]
4719,31,6935,2014-11-07,Charles Brower,Cyle Anderson,Jennifer Healy,[2]
4732,31,6946,2014-11-24,Jennifer Healy,Courtney Jordan,Doug Perez,[2]
4734,31,6947,2014-11-25,Doug Perez,Mariusz Galczynski,Eugene Britton,[1]
4735,31,6948,2014-11-26,Mariusz Galczynski,Aggie Lee,Joel Stjernholm,[1]
4736,31,6949,2014-11-27,Aggie Lee,Michelle Chick,David Greisman,[2]
4737,31,6950,2014-11-28,David Greisman,Sam Sukaton,Ann Conger,[2]
4744,31,6956,2014-12-08,Ann Conger,Amanda Miller,Patrick Fernandez,[0]
4745,31,6957,2014-12-09,Ann Conger,MaryBeth Chmielewski,Peter McGillicuddy,[2]
4746,31,6958,2014-12-10,Peter McGillicuddy,Mindy Miner,Travis Darling,[0]
4747,31,6959,2014-12-11,Peter McGillicuddy,Jennifer Gilmore,Ryan Pensyl,[2]
4748,31,6960,2014-12-12,Ryan Pensyl,Emily Moody,Michael Oliphant,[0]
4749,31,6961,2014-12-15,Ryan Pensyl,Alysha Rooks,Rex Marzke,[1]
4750,31,6962,2014-12-16,Alysha Rooks,Jean Parker,Josh Vittor,[0]
4752,31,6963,2014-12-17,Alysha Rooks,Anne Hand,Kurt Fritzsche,[2]
4753,31,6964,2014-12-18,Kurt Fritzsche,David Emery-Peck,Kevin Hozey,[2]
4754,31,6965,2014-12-19,Kevin Hozey,Allison Fraser,Chris Trumpy,[1]
4755,31,6966,2014-12-22,Allison Fraser,Bert Ifill,Carly Shevinsky,[0]
4756,31,6967,2014-12-23,Allison Fraser,Avishai Gebler,Melissa Applebee,[1]
4761,31,6968,2014-12-24,Avishai Gebler,Becca Allred,Brian Hamilton,[2]
4762,31,6969,2014-12-25,Brian Hamilton,Jason Zbanek,Heather Seal-Breslin,[0]
4768,31,6970,2014-12-26,Brian Hamilton,Amy Williamson,Vaughn Winchell,[2]
4769,31,6971,2014-12-29,Vaughn Winchell,Thomas Todd,Ramona Bartos,[0]
4770,31,6972,2014-12-30,Vaughn Winchell,Marcia Kuipers,Dan Eling,[0]
4771,31,6973,2014-12-31,Vaughn Winchell,Zamir Ahmed,Jennifer Harris,[0]
4772,31,6974,2015-01-01,Vaughn Winchell,Page Krugman,Elan Sherbill,[0]
4773,31,6975,2015-01-02,Vaughn Winchell,Mike Blaha,Elliot Yates,[2]
4774,31,6976,2015-01-05,Elliot Yates,Dara Gocheski,Eric Westra,[0]
4775,31,6977,2015-01-06,Elliot Yates,Alan Hait,Val Hannon,[0]
4776,31,6978,2015-01-07,Elliot Yates,Rebecca Speas,Nathan Tsoi,[0]
4777,31,6979,2015-01-08,Elliot Yates,Elizabeth Scott-Jones,John Schultz,[2]
4778,31,6980,2015-01-09,John Schultz,Verna Kale,Evan Perkins,[0]
4779,31,6981,2015-01-12,John Schultz,Ricardo Pineres,Lauren Gambier,[0]
4780,31,6982,2015-01-13,John Schultz,Jeremy Reff,Abbie Micucci,[0]
4781,31,6983,2015-01-14,John Schultz,Joshua Qualls,Cyndi Pruss,[0]
4783,31,6984,2015-01-15,John Schultz,Patricia Kelvin,Amanda Boitano,[2]
4784,31,6985,2015-01-16,Amanda Boitano,Mehmet Berker,Nicholas Bérubé,[2]
4785,31,6986,2015-01-19,Nicholas Bérubé,Leah Turpin,Tim Lane,[0]
4786,31,6987,2015-01-20,Nicholas Bérubé,Daniel Grigg,Rebeca Avila,[1]
4787,31,6988,2015-01-21,Daniel Grigg,Erin Rhode,Will Anderson,[2]
4789,31,6989,2015-01-22,Will Anderson,Maggie Schreiter,Todd Coleman,[0]
4790,31,6990,2015-01-23,Will Anderson,Brad Nehring,Sarah Boulding,[1]
4792,31,6991,2015-01-26,Brad Nehring,Christine Kim,Eric Park,[1]
4794,31,6992,2015-01-27,Christine Kim,Jennifer Hindert,Brian Quinn,[0]
4795,31,6993,2015-01-28,Christine Kim,Marissa Edelman,Andrew Smith,[1]
4798,31,6994,2015-01-29,Marissa Edelman,Amy Schmidt,Karen Ash,[2]
4797,31,6995,2015-01-30,Karen Ash,Jim Read,Cate Hollenbeck,[0]
4816,31,7006,2015-02-16,Karen Ash,Andy Axel,Susan MacKay Smith,[1]
4817,31,7007,2015-02-17,Andy Axel,Stephanie Engel,Eamon Doyle,[1]
4819,31,7008,2015-02-18,Stephanie Engel,Christina McTighe,Ravi Subramanian,[1]
4842,31,7009,2015-02-19,Christina McTighe,Sam Osborne,Diana Zinser,[0]
4829,31,7010,2015-02-20,Christina McTighe,Dava-Leigh Brush,Ashley Singh,[1]
4825,31,7011,2015-02-23,Dava-Leigh Brush,Gemma Kaneko,Britt Harter,[0]
4828,31,7012,2015-02-24,Dava-Leigh Brush,Jeremy Johnson,Shannon Gillard,[0]
4833,31,7013,2015-02-25,Dava-Leigh Brush,Michael Camiel,Laura Gallo,[2]
4838,31,7014,2015-02-26,Laura Gallo,Lily Foss,Jose Garriga,[2]
4839,31,7015,2015-02-27,Jose Garriga,Natalie Kistner,Richmond Curtiss,[0]
4835,31,7016,2015-03-02,Jose Garriga,Thomas Phillips,Leslie Gordon,[1]
4837,31,7017,2015-03-03,Thomas Phillips,Alvin Chin,Erin Summers,[1]
4844,31,7018,2015-03-04,Alvin Chin,Dave Perkins,Laura Lorson,[2]
4845,31,7019,2015-03-05,Laura Lorson,Austin Roberts,Rebecca Press Schwartz,[0]
4840,31,7020,2015-03-06,Laura Lorson,Nic Pereira,Rachael Sims,[2]
4841,31,7021,2015-03-09,Rachael Sims,Mike Ewing,Jen Jabaily Blackburn,[2]
4843,31,7022,2015-03-10,Jen Jabaily Blackburn,Penny Reid,Mikki Gibson,[1]
4846,31,7023,2015-03-11,Penny Reid,Kristin Sausville,Jim Luh,[1]
4847,31,7024,2015-03-12,Kristin Sausville,Brad King,Stephanie Hull,[0]
4848,31,7025,2015-03-13,Kristin Sausville,Kynan Dias,Shawn Paul,[0]
4849,31,7026,2015-03-16,Kristin Sausville,Pauline Sholtys,Darren Shea,[0]
4850,31,7027,2015-03-17,Kristin Sausville,Irene Brockman,Colin Gleeson,[0]
4852,31,7028,2015-03-18,Kristin Sausville,Daniel Watkins,Andrea Keleher,[2]
4853,31,7029,2015-03-19,Andrea Keleher,Gina Shaddox,Brandon Bidlack,[1]
4851,31,7030,2015-03-20,Gina Shaddox,Lesley Cooksey,Alex Navissi,[2]
4854,31,7031,2015-03-23,Alex Navissi,Nate Burgan,Jill Locascio,[0]
4855,31,7032,2015-03-24,Alex Navissi,Cindy Garner,Gautam Mukunda,[2]
4856,31,7033,2015-03-25,Gautam Mukunda,Jacqueline Hawkins,Tim Hague,[1]
4858,31,7034,2015-03-26,Jacqueline Hawkins,Laura Weiner,Al Cho,[0]
4859,31,7035,2015-03-27,Jacqueline Hawkins,Michael Bilow,Eric Swanson,[1]
4857,31,7036,2015-03-30,Michael Bilow,David Zimand,Cynthia Davis,[0]
4860,31,7037,2015-03-31,Michael Bilow,Erica Rosengart,Julio Trujillo,[0]
4861,31,7038,2015-04-01,Michael Bilow,Kerry Greene,Max Henkel,[1]
4862,31,7039,2015-04-02,Kerry Greene,Sharon Boyd,Niels Hirschmann,[0]
4863,31,7040,2015-04-03,Kerry Greene,Tom Imler,Pat Kavanaugh,[0]
4864,31,7041,2015-04-06,Kerry Greene,Brian Carrick,Eric Simmonds,[0]
4865,31,7042,2015-04-07,Kerry Greene,Jan Schwartzberg,Evan Bick,[0]
4866,31,7043,2015-04-08,Kerry Greene,Travis Miscia,Kaya Chua,[0]
4867,31,7044,2015-04-09,Kerry Greene,Lindsey Love,Chris Hurt,[2]
4868,31,7045,2015-04-10,Chris Hurt,Laura Kohlenberg,Alex Jacob,[2]
4870,31,7046,2015-04-13,Alex Jacob,Carlos Capellan,Kathy Callahan,[0]
4872,31,7047,2015-04-14,Alex Jacob,Corbin Dill,Mary Suárez,[0]
4873,31,7048,2015-04-15,Alex Jacob,Doug Butler,Becky Hammer,[0]
4874,31,7049,2015-04-16,Alex Jacob,Dane Walker,Erin Steinhart,[0]
4875,31,7050,2015-04-17,Alex Jacob,Nikhil Neelakantan,Scott Blish,[0]
4876,31,7051,2015-04-20,Alex Jacob,Monica Lott,Todd Lovell,[2]
4877,31,7052,2015-04-21,Todd Lovell,Michael Brady,Rachel Pepe,[1]
4878,31,7053,2015-04-22,Michael Brady,Alex Schraff,Ashley Alley,[0]
4879,31,7054,2015-04-23,Michael Brady,Ellen Burgett,Greg Seroka,[2]
4880,31,7055,2015-04-24,Greg Seroka,Chip Brookes,Eric Fleury,[0]
4881,31,7056,2015-04-27,Greg Seroka,Ann Marie Senter,Tim Giauque,[0]
4882,31,7057,2015-04-28,Greg Seroka,Salvatore Parente,Dani Cook,[0]
4883,31,7058,2015-04-29,Greg Seroka,Brian Fodera,Sarah Negugogor,[0]
4884,31,7059,2015-04-30,Greg Seroka,Valerie Braun,Robert Sale,[0]
4885,31,7060,2015-05-01,Greg Seroka,Chris Gunter,Amanda Garrett,[0]
4886,31,7061,2015-05-04,Greg Seroka,Praggya Rustagi Barretto,Scott Ylinen,[2]
4887,31,7062,2015-05-05,Scott Ylinen,Jen Stoy,Dan Green,[0]
4888,31,7063,2015-05-06,Scott Ylinen,Mike Duval,Rebecca Golden,[0]
4889,31,7064,2015-05-07,Scott Ylinen,Emily Bialowas,Andrew Haringer,[2]
4890,31,7065,2015-05-08,Andrew Haringer,Mary Green,Louis Virtel,[0]
4896,31,7071,2015-05-18,Andrew Haringer,Cindy de la Peña,Fritz Brantley,[0]
4897,31,7072,2015-05-19,Andrew Haringer,Todd Grabarsky,Liz Rapelye,[0]
4898,31,7073,2015-05-20,Andrew Haringer,Becky Schiavo,Ben Hom,[0]
4899,31,7074,2015-05-21,Andrew Haringer,Choyon Manjrekar,Laurie McNeill,[1]
4900,31,7075,2015-05-22,Choyon Manjrekar,Melissa Lake,Gordon Marx,[0]
4901,31,7076,2015-05-25,Choyon Manjrekar,Michael Buss,Amy Berg,[0]
4902,31,7077,2015-05-26,Choyon Manjrekar,Lenny Porges,Dan Feitel,[2]
4903,31,7078,2015-05-27,Dan Feitel,Kate Cox,Jane Longacre,[0]
4904,31,7079,2015-05-28,Dan Feitel,Ivan Tan,Adrienne Onofri,[0]
4905,31,7080,2015-05-29,Dan Feitel,Autumn Swinford,Andrew Lasken,[0]
4907,31,7081,2015-06-01,Dan Feitel,Randy Pike,Victoria Machado,[0]
4909,31,7082,2015-06-02,Dan Feitel,Jacob Johnson,Tara Whittle,[1]
4912,31,7083,2015-06-03,Jacob Johnson,Pete Miranti,Jami Griffeth,[2]
4913,31,7084,2015-06-04,Jami Griffeth,Addison Godel,Jenny Orr,[1]
4915,31,7085,2015-06-05,Addison Godel,Jean Koff,Chris Wonderly,[2]
4917,31,7086,2015-06-08,Chris Wonderly,Sally Wright,Craig Moysey,[0]
4919,31,7087,2015-06-09,Chris Wonderly,Phil Arevalo,Holly Cooper,[1]
4920,31,7088,2015-06-10,Phil Arevalo,Martha Holland,Darren Harris-Fain,[2]
4921,31,7089,2015-06-11,Darren Harris-Fain,Kyle Stephens,Kathryn Tesar,[0]
4923,31,7090,2015-06-12,Darren Harris-Fain,Mike Luca,Daniel Lee,[0]
4925,31,7091,2015-06-15,Darren Harris-Fain,Amy Merrick,Brennan Bushee,[2]
4927,31,7092,2015-06-16,Brennan Bushee,Raf Noboa y Rivera,Batya Diamond,[0]
4930,31,7093,2015-06-17,Brennan Bushee,Kevin Ruby,Tom Landvatter,[0]
4933,31,7094,2015-06-18,Brennan Bushee,Ian Giesbrecht,Megan Casey,[0]
4934,31,7095,2015-06-19,Brennan Bushee,Chad Capule,Jennifer Shepherd,[0]
4936,31,7096,2015-06-22,Brennan Bushee,Kay Yung,Sacha Samotin,[2]
4938,31,7097,2015-06-23,Sacha Samotin,Donna Normington,Matt Pressman,[2]
4941,31,7098,2015-06-24,Matt Pressman,Shayna Kravetz,Pat DeVane,[0]
4943,31,7099,2015-06-25,Matt Pressman,Ed Cardoni,Desta Kimmel,[0]
4945,31,7100,2015-06-26,Matt Pressman,Kat Cahill,Ankoor Bagchi,[2]
4947,31,7101,2015-06-29,Ankoor Bagchi,Brandon Powell,Amanda Mough,[1]
4948,31,7102,2015-06-30,Brandon Powell,Amy Hollis,Adrian Perez,[0]
4949,31,7103,2015-07-01,Brandon Powell,Rena Traube,Alex Irvine,[2]
4950,31,7104,2015-07-02,Alex Irvine,Elsa Angrist,Jon Lubin,[2]
4951,31,7105,2015-07-03,Jon Lubin,Hilary Carney,Erik Siwak,[1]
4953,31,7106,2015-07-06,Hilary Carney,Shu-Ping Shen,Jess Lindoerfer,[2]
4956,31,7107,2015-07-07,Jess Lindoerfer,Sawyer Morgan,Bridget Ker,[1]
4958,31,7108,2015-07-08,Sawyer Morgan,Ian Borland,Jenny Thorngate,[2]
4959,31,7109,2015-07-09,Jenny Thorngate,Kathy Riley,Heather Melançon,[1]
4961,31,7110,2015-07-10,Kathy Riley,Rob Seidenwurm,H.B. Taylor,[2]
4972,31,7111,2015-07-13,H.B. Taylor,Phil Salathé,Lauren Donahoo,[1]
4974,31,7112,2015-07-14,Phil Salathé,Ben Hemmens,Val Narehood,[1]
4976,31,7113,2015-07-15,Ben Hemmens,John Hendel,Alyson Lamble,[0]
4977,31,7114,2015-07-16,Ben Hemmens,Jennifer Morrow,Christianne Gadd,[1]
4979,31,7115,2015-07-17,Jennifer Morrow,Lawrence Dernulc,Julia Lawrence,[0]
4982,31,7116,2015-07-20,Jennifer Morrow,Scott Lord,Mary Ciconte,[1]
4985,31,7117,2015-07-21,Scott Lord,Eliza Thompson,Jake Smith,[0]
4987,31,7118,2015-07-22,Scott Lord,Brianne Archer,Kris Dages,[0]
4989,31,7119,2015-07-23,Scott Lord,Erin Saelzler,Anne-Marie Masse,[0]
4991,31,7120,2015-07-24,Scott Lord,Tracy McCarthy,Sam Suarez,[0]
4993,31,7121,2015-07-27,Scott Lord,Suzanne Vito,Luke McQuage,[1]
4994,31,7122,2015-07-28,Suzanne Vito,Jonathan Marcus,Melissa Hodges,[1]
5005,31,7123,2015-07-29,Jonathan Marcus,Jennifer Morgan,Colby Potter,[2]
5006,31,7124,2015-07-30,Colby Potter,Amanda Bruchs,Andy King,[2]
5002,31,7125,2015-07-31,Andy King,Tara Anderson,Mags Doss,[1]
5037,32,7126,2015-09-14,Tara Anderson,Rook Thomas Hine,Ed Kim,[2]
5038,32,7127,2015-09-15,Ed Kim,Andy Anderson,Audrey Watkins-Fox,[2]
5040,32,7128,2015-09-16,Audrey Watkins-Fox,Talia Lavin,Kevin Butterfield,[0]
5042,32,7129,2015-09-17,Audrey Watkins-Fox,Bobby O'Neill,Natalie Lips,[2]
5043,32,7130,2015-09-18,Natalie Lips,Eric Matheis,Tina Uihlein,[0]
5044,32,7131,2015-09-21,Natalie Lips,Sue Corbett,Gordon Reid,[0]
5046,32,7132,2015-09-22,Natalie Lips,Mai Kulkarni,Dylan Parson,[2]
5048,32,7133,2015-09-23,Dylan Parson,Austin Yates,Barbara Gao,[0]
5049,32,7134,2015-09-24,Dylan Parson,Kyle Baum,Amanda Fieiras,[0]
5050,32,7135,2015-09-25,Dylan Parson,Laura Varriale,Matt Jackson,[2]
5052,32,7136,2015-09-28,Matt Jackson,Jedidiah Smith,Vicki Eastus,[0]
5053,32,7137,2015-09-29,Matt Jackson,Cam Hoang,Alan Sherman,[0]
5055,32,7138,2015-09-30,Matt Jackson,Dennis Lloyd,Samantha Budesa,[0]
5056,32,7139,2015-10-01,Matt Jackson,Greg Vinton,Ezgi Ustundag,[0]
5057,32,7140,2015-10-02,Matt Jackson,Tony Langford,Lindsay Townes,[0]
5058,32,7141,2015-10-05,Matt Jackson,Ben Rudd,Amanda Brock,[0]
5059,32,7142,2015-10-06,Matt Jackson,John Kozempel,Ernestine Gardner,[0]
5061,32,7143,2015-10-07,Matt Jackson,Alison Burke,Susan Thurman,[0]
5062,32,7144,2015-10-08,Matt Jackson,Erik Latshaw,Sameer Rawal,[0]
5063,32,7145,2015-10-09,Matt Jackson,Emily Rollman,Elicia Woerle,[0]
5064,32,7146,2015-10-12,Matt Jackson,Julia Novakovic,Victor Quillen,[0]
5065,32,7147,2015-10-13,Matt Jackson,Corbett Hancey,Christine Gengaro,[0]
5066,32,7148,2015-10-14,Matt Jackson,Michael Baker,Sally Hatfield,[1]
5067,32,7149,2015-10-15,Michael Baker,Josh Silverman,Dana Desprois,[1]
5069,32,7150,2015-10-16,Josh Silverman,Zelda Pulliam,Matt Akridge,[0]
5070,32,7151,2015-10-19,Josh Silverman,Martin Schmidt,Dean Meyer,[2]
5071,32,7152,2015-10-20,Dean Meyer,Robert Arrowood,Alison Saunders,[1]
5072,32,7153,2015-10-21,Robert Arrowood,Dennis Golin,Kelly Winck,[1]
5074,32,7154,2015-10-22,Dennis Golin,Philip Clark,Jennifer Robinson,[0]
5075,32,7155,2015-10-23,Dennis Golin,Becky Sullivan,Sean Anderson,[2]
5076,32,7156,2015-10-26,Sean Anderson,Beth Horn,Tom Flynn,[0]
5078,32,7157,2015-10-27,Sean Anderson,Dave Treptow,Jayne Lady,[0]
5081,32,7158,2015-10-28,Sean Anderson,Chris Lastrapes,Nikki Grillos,[2]
5083,32,7159,2015-10-29,Nikki Grillos,Damien Martin,Julie Stapel,[0]
5085,32,7160,2015-10-30,Nikki Grillos,Katie Walker,Justin Morales,[1]
5088,32,7161,2015-11-02,Katie Walker,Christine Qualey,Marcus Lewis,[2]
5087,32,7162,2015-11-03,Marcus Lewis,Ryan Mewett,Lisa Price,[1]
5089,32,7163,2015-11-04,Ryan Mewett,Sam Stubblefield,Jenny Gu,[1]
5090,32,7164,2015-11-05,Sam Stubblefield,Mike Barrett,Ken Hill,[1]
5091,32,7165,2015-11-06,Mike Barrett,Laura Ashby,Sadie Iverson,[1]
5108,32,7176,2015-11-23,Laura Ashby,Colin Thibadeau,Matt Keeshin,[0]
5109,32,7177,2015-11-24,Laura Ashby,Julie Adair,Molly Hewitt,[1]
5110,32,7178,2015-11-25,Julie Adair,Ricky Hudson,Saadia Mather,[1]
5112,32,7179,2015-11-26,Ricky Hudson,Marie Halvorsen-Ganepola,Rob Russell,[2]
5113,32,7180,2015-11-27,Rob Russell,Darin Brown,Bianca Benincasa,[0]
5116,32,7181,2015-11-30,Rob Russell,Elaine Baker,Joyce Hshieh,[2]
5117,32,7182,2015-12-01,Joyce Hshieh,Shea Zellweger,Frankie Lynne,[0]
5119,32,7183,2015-12-02,Joyce Hshieh,Nicole Stanley,Brad Rudy,[0]
5121,32,7184,2015-12-03,Joyce Hshieh,Jarrett Cabell,Kelly Wright,[2]
5122,32,7185,2015-12-04,Kelly Wright,Alexandra Whitehill Smith,Jon Rossiter,[2]
5124,32,7186,2015-12-07,Jon Rossiter,Liz Fritz,Greg Johnson,[1]
5125,32,7187,2015-12-08,Liz Fritz,Alex Maggio,Trevor Moore,[1]
5126,32,7188,2015-12-09,Alex Maggio,Bianca Howard,Jon Lubbers,[0]
5127,32,7189,2015-12-10,Alex Maggio,Donnie Edgemon,Shannon Lee,[0]
5128,32,7190,2015-12-11,Alex Maggio,Katie Price,Brandon Haschke,[1]
5129,32,7191,2015-12-14,Katie Price,Sam McLinn,Michelle Chan,[1]
5130,32,7192,2015-12-15,Sam McLinn,Tiombi Prince,Rami Fakhouri,[1]
5131,32,7193,2015-12-16,Tiombi Prince,Ben Parker,Lynsey McMullen,[0]
5132,32,7194,2015-12-17,Tiombi Prince,Claudia Corriere,Mark Blankenship,[1]
5133,32,7195,2015-12-18,Claudia Corriere,Julie Graves,Kiyana Holderbaum,[]
5134,32,7196,2015-12-21,Liz Quesnelle,Jay O'Brien,Shoshana Gordon Ginsburg,[0]
5136,32,7197,2015-12-22,Liz Quesnelle,Theresa Tejada,Ted Johnson,[1]
5137,32,7198,2015-12-23,Theresa Tejada,Joe Quackenbush,Chandreyi Ghosh,[2]
5138,32,7199,2015-12-24,Chandreyi Ghosh,Markus Kolic,Christina Pulawski,[1]
5139,32,7200,2015-12-25,Markus Kolic,Emily Poole,Dee Daigle,[2]
5140,32,7201,2015-12-28,Dee Daigle,Patricia Franco,Stephen Byrd,[1]
5141,32,7202,2015-12-29,Patricia Franco,Ashley Wilson,Camille Hooper,[2]
5144,32,7203,2015-12-30,Camille Hooper,Erik Johns,Johnny Saunders,[2]
5146,32,7204,2015-12-31,Johnny Saunders,Sandro Marchegiani,Ashley Wilson,[2]
5147,32,7205,2016-01-01,Ashley Wilson,Deborah Henry,Carl Holmgren,[0]
5150,32,7206,2016-01-04,Ashley Wilson,Terry McElhennon,Charlene Lee,[1]
5152,32,7207,2016-01-05,Terry McElhennon,Alex Lautanen Walker,Steve Belding,[2]
5154,32,7208,2016-01-06,Steve Belding,Sheila Churchill,Matt Orlovick,[0]
5155,32,7209,2016-01-07,Steve Belding,Lizzie Turner,Brian Rafferty,[0]
5156,32,7210,2016-01-08,Steve Belding,Ava Hadaway,Adam Hoskins,[2]
5157,32,7211,2016-01-11,Adam Hoskins,Dom Tassoni,Julia Cain,[0]
5160,32,7212,2016-01-12,Adam Hoskins,Lisa Cech,Amelia Hershberger,[2]
5164,32,7213,2016-01-13,Amelia Hershberger,Len Mucci,Megan Metcalf,[0]
5165,32,7214,2016-01-14,Amelia Hershberger,Ellen Huber,Ben Almoite,[0]
5166,32,7215,2016-01-15,Amelia Hershberger,Jenn Frohlich,Mike Drummond,[2]
5167,32,7216,2016-01-18,Mike Drummond,Claudia Corriere,Randi Kristensen,[]
5168,32,7217,2016-01-19,Hans Kamm,Matt Egbert,Kyle Webb,[2]
5170,32,7218,2016-01-20,Kyle Webb,Sarah Godwin,Megan Loyd,[0]
5171,32,7219,2016-01-21,Kyle Webb,Russell Allen,Jennifer Sterling,[0]
5172,32,7220,2016-01-22,Kyle Webb,Demi Hueth,Fred Vaughn,[2]
5174,32,7221,2016-01-25,Fred Vaughn,Steven Wolfe,Adrien Schless-Meier,[0]
5175,32,7222,2016-01-26,Fred Vaughn,Sonam Shah,Gerry Matatics,[0]
5176,32,7223,2016-01-27,Fred Vaughn,Colin West,Bianca Hegedus,[0]
5177,32,7224,2016-01-28,Fred Vaughn,Phyllis Kidd,Mara Apostol,[2]
5178,32,7225,2016-01-29,Mara Apostol,Chris Becker,Sandy Hall,[1]
5195,32,7236,2016-02-15,Chris Becker,Ramona Riddles,Sarah Wright,[0]
5196,32,7237,2016-02-16,Chris Becker,Manisha Parekh,Zach Binney,[0]
5197,32,7238,2016-02-17,Chris Becker,Katie Oliver,Tim Kutz,[2]
5198,32,7239,2016-02-18,Tim Kutz,Brian Worthington,Shana Macks,[0]
5199,32,7240,2016-02-19,Tim Kutz,Mitch Metcalfe,Pat Woodard,[0]
5201,32,7241,2016-02-22,Tim Kutz,Maria Santonato,Joshua Parr,[0]
5202,32,7242,2016-02-23,Tim Kutz,Ben Yuhas,Robin Heck,[1]
5200,32,7243,2016-02-24,Ben Yuhas,Jill Panall,Suzy Law,[1]
5203,32,7244,2016-02-25,Jill Panall,Rebecca Harlow,Chris Giglio,[2]
5204,32,7245,2016-02-26,Chris Giglio,David Bradley,Bill Murphy,[1]
5205,32,7246,2016-02-29,David Bradley,Tyler Shattuck,Brigid Hannahoe,[0]
5206,32,7247,2016-03-01,David Bradley,Titi Ala'ilima,Rachel Zoch,[2]
5207,32,7248,2016-03-02,Rachel Zoch,Peter Diedrich,John Bozek,[0]
5208,32,7249,2016-03-03,Rachel Zoch,Ted Dorsey,Soumia Meiyappan,[0]
5209,32,7250,2016-03-04,Rachel Zoch,Therese Jones,Natasha Gainey,[2]
5210,32,7251,2016-03-07,Natasha Gainey,Eric Grebing,Brent Povis,[2]
5211,32,7252,2016-03-08,Brent Povis,Paul Hoan Zeidler,Annie Moriondo,[2]
5212,32,7253,2016-03-09,Annie Moriondo,Katrina Mundinger,Bill Patschak,[1]
5213,32,7254,2016-03-10,Katrina Mundinger,Norine Noonan,Danielle Stillman-Diederich,[0]
5214,32,7255,2016-03-11,Katrina Mundinger,Victor Ferreira,Gordon Moffat,[2]
5215,32,7256,2016-03-14,Gordon Moffat,Philip Tiu,Amanda Darby,[1]
5216,32,7257,2016-03-15,Philip Tiu,Kristen Bancroft,Sean Cauley,[0]
5217,32,7258,2016-03-16,Philip Tiu,Geoff Mitelman,Elena Gray-Blanc,[0]
5218,32,7259,2016-03-17,Philip Tiu,Chris Horton,Gwen Niksic,[2]
5219,32,7260,2016-03-18,Gwen Niksic,Steve Stoffle,Aurora Nibley,[1]
5220,32,7261,2016-03-21,Steve Stoffle,Kim Vu,Melissa Spencer,[2]
5221,32,7262,2016-03-22,Melissa Spencer,Joshua Wennrich,Claudia Stucke,[2]
5222,32,7263,2016-03-23,Claudia Stucke,Jen Kadzie,Jessica Kiefer,[0]
5223,32,7264,2016-03-24,Claudia Stucke,Vivek Srikrishnan,Sarah Thompson,[2]
5224,32,7265,2016-03-25,Sarah Thompson,Doug Behrend,Sam Gale,[1]
5225,32,7266,2016-03-28,Doug Behrend,Kent Buxton,Erin Bowers,[2]
