season,epNum,gameId,date,contestants,info
8,1655,3679,1991-11-08,Mark Born vs. Steve Robin vs. Jim Scott,1991 Tournament of Champions quarterfinal game 5.
8,1654,1997,1991-11-07,Tom Halpern vs. Sara Cox vs. Scott Gillispie,1991 Tournament of Champions quarterfinal game 4.
8,1653,1996,1991-11-06,Bruce Ikawa vs. Jonathan Jacobs vs. Lois Kurowski,1991 Tournament of Champions quarterfinal game 3.
8,1652,1993,1991-11-05,Lynne Wexler vs. Mark Pestronk vs. Andy Westney,1991 Tournament of Champions quarterfinal game 2.
8,1651,1990,1991-11-04,Leslie Frates vs. John LeDonne vs. Lou Pryor,1991 Tournament of Champions quarterfinal game 1.
8,1643,5767,1991-10-23,Wayland Massey vs. Bob Barnes vs. Jerry Sobul,
8,1640,5770,1991-10-18,Tom Morrison vs. John Alberti vs. Dave Gingold,
8,1639,2735,1991-10-17,David Blakeley vs. Marcia Hochberg vs. Tom Morrison,Three new contestants after Leszek Pawlowicz retired as a 5-time...
8,1635,4414,1991-10-11,Leszek Pawlowicz vs. Nick Pyle vs. Vincent Soatikee,Leszek Pawlowicz game 2.
8,1634,2575,1991-10-10,Tim House vs. Leszek Pawlowicz vs. Ann Turnock,Leszek Pawlowicz game 1.
8,1630,274,1991-10-04,Aaron Gershowitz vs. Henry Zanetti vs. Cecile Myers,
8,1626,5692,1991-09-30,Rand Owen vs. Logan McMinn vs. Sue Kuelzer,
8,1625,5762,1991-09-27,Rand Owen vs. Ellen Ripstein vs. Gary Westfahl,
8,1624,4983,1991-09-26,Seth Davis vs. Charles Kaufman vs. Rand Owen,First round and first 16 clues of second round only.
8,1623,4980,1991-09-25,Seth Davis vs. Lance Coon vs. Mark Abramson,
8,1622,4963,1991-09-24,"Seth Davis vs. Larry Sein, Jr. vs. John Wolley",
8,1621,4962,1991-09-23,Seth Davis vs. Peter Gordon vs. Terri Timanus,
8,1620,4955,1991-09-20,Kerrie McCaw vs. Seth Davis vs. Vicky Ficco,
8,1617,6051,1991-09-17,Randy Kaplan vs. Maureen vs. Chuck,missing introductions & the J! round.
8,1607,6006,1991-09-03,Richard Bannin vs. Bob Ramsey vs. Kathrine Marris,
8,1606,5333,1991-09-02,Molly Redfield vs. Bob Porowski vs. Richard Bannin,First game of Season 8. First game with new set.
7,1605,2585,1991-07-19,Mary Webster vs. Lou Pryor vs. Bob Olsen,"1991 Seniors Tournament final game 2.
Last game of Season 7."
7,1596,5528,1991-07-08,Kay Paul vs. Jack Pejza vs. Henry Wold,1991 Seniors Tournament quarterfinal game 1.
7,1593,4910,1991-07-03,Molly Redfield vs. Mahlon McLean vs. Andy Carlson,
7,1590,4926,1991-06-28,Mark Wasley vs. Judy Miller vs. George Kane,
7,1589,1134,1991-06-27,Fred Andrus vs. Maggie Walker vs. Mark Wasley,
7,1586,6042,1991-06-24,"Mark Born, vs. Tom Nicoll vs. Charlee Hutton","Mark Born game 3.
Missing Final Jeopardy responses."
7,1565,4299,1991-05-24,Mike Heberling vs. Archie Parker vs. Bill Puskas,
7,1564,5105,1991-05-23,Ken DeBusk vs. Andrea Lehman vs. Mike Heberling,Missing contestant introductions.
7,1563,4452,1991-05-22,Mickey Tennenbaum vs. Ken DeBusk vs. Barbara Komansky,
7,1562,5073,1991-05-21,Mickey Tennenbaum vs. Dorothy Judd vs. Donald,Missing introductions.
7,1558,263,1991-05-15,Scott Gillispie vs. Kimberly Bartlett vs. Franco Recchia,1991 College Championship semifinal game 3.
7,1540,5765,1991-04-19,David Combs vs. Bob Canter vs. Jared Namenson,
7,1536,4916,1991-04-15,Burt Albert vs. Kelly Wiessner vs. Jonathan Brandt,
7,1532,1482,1991-04-09,James Hyder vs. Sal DeLuca vs. Jennifer Gottschalk,
7,1531,1481,1991-04-08,Richard Shildt vs. Lynda Burkett vs. James Hyder,
7,1526,525,1991-04-01,Dan Avila vs. Ann Catlin vs. Eric Miller,Dan Avila game 2.
7,1525,524,1991-03-29,Dan Avila vs. Bennett Crocker vs. Richard Dial,Dan Avila game 1.
7,1524,5353,1991-03-28,Tom Halpern vs. Anne Eskridge vs. Jeff Demmin,Tom Halpern game 5.
7,1521,6085,1991-03-25,Tom Halpern vs. Michael Hairston vs. Roz Jay,Tom Halpern game 2.  First 14 clues only.
7,1518,4111,1991-03-20,Marc Goldberg vs. David Kaiser vs. Deborah Bedell,
7,1500,4760,1991-02-22,Julie Knauer vs. Andy Westney vs. Dana Bacon,1991 Teen Tournament final game 2. Introductions only.
7,1499,4759,1991-02-21,Julie Knauer vs. Andy Westney vs. Dana Bacon,1991 Teen Tournament final game 1. Introductions only.
7,1498,132,1991-02-20,Robert Fielding vs. Joann Chan vs. Andy Westney,1991 Teen Tournament semifinal game 3.
7,1497,4758,1991-02-19,Julie Knauer vs. Kareem Crayton vs. Jim Paluszak,1991 Teen Tournament semifinal game 2. Introductions only.
7,1496,4757,1991-02-18,Agatha Feltus vs. Dana Bacon vs. Maggie Large,1991 Teen Tournament semifinal game 1. Introductions only.
7,1495,4767,1991-02-15,Dana Bacon vs. Joann Chan vs. Jim Paluszak,1991 Teen Tournament quarterfinal game 5. Introductions only.
7,1494,4766,1991-02-14,Chris Beckner vs. Agatha Feltus vs. Lauren Sager,1991 Teen Tournament quarterfinal game 4. Introductions only.
7,1493,4765,1991-02-13,Julie Knauer vs. Hanna Stotland vs. Andy Westney,1991 Teen Tournament quarterfinal game 3. Introductions only.
7,1492,4764,1991-02-12,Kareem Crayton vs. Dan Gordon vs. Christy Peterson,1991 Teen Tournament quarterfinal game 2. Introductions only.
7,1491,4763,1991-02-11,Robert Fielding vs. Francesca Khactu vs. Maggie Large,1991 Teen Tournament quarterfinal game 1. Introductions only.
7,1489,4403,1991-02-07,Leslie Frates vs. Richard Marvin vs. Sean Walsh,Leslie Frates game 5.
7,1486,131,1991-02-04,Leslie Frates vs. Jim McLeod vs. Scott Holliday,Leslie Frates game 2.
7,1483,5763,1991-01-30,Adelaide Jaffe vs. Tom Moses vs. Arthur Mitchell,
7,1480,234,1991-01-25,Lynne Wexler vs. Mark Picus vs. Harry Bork,Lynne Wexler game 3.
7,1474,275,1991-01-17,Lois Kurowski vs. Monica Nishida vs. Barbara Pixley,Lois Kurowski game 4.
7,1472,5990,1991-01-15,Lois Kurowski vs. David Poland vs. Kathy Kirkhofer,Lois Kurowski game 2.
7,1470,4944,1991-01-11,Shane Pederson vs. Pat Headley vs. Andrea Gray,
7,1466,4458,1991-01-07,Jerry Standlee vs. John Gardner vs. Lorraine Miller,
7,1441,5344,1990-12-03,Bruce Ikawa vs. Dave Bergmann vs. Kathy Brice,Bruce Ikawa game 2.
7,1437,5764,1990-11-27,Regina Jahr vs. Doug Marsh vs. Eric Aranda,
7,1434,5021,1990-11-22,Steve Robin vs. Michele Barkalow vs. Danny Shapiro,Steve Robin game 3.
7,1430,737,1990-11-16,Steve Berman vs. Larry McKnight vs. Bob Blake,1990 Tournament of Champions final game 2.
7,1429,736,1990-11-15,Steve Berman vs. Larry McKnight vs. Bob Blake,1990 Tournament of Champions final game 1.
7,1428,731,1990-11-14,Jeff Bandman vs. Bob Blake vs. Andrew Bernknopf,1990 Tournament of Champions semifinal game 3.
7,1427,728,1990-11-13,Frank Spangenberg vs. Erik Larsen vs. Larry McKnight,1990 Tournament of Champions semifinal game 2.
7,1426,724,1990-11-12,Eric Terzuolo vs. Steve Berman vs. Jamie Weiss,1990 Tournament of Champions semifinal game 1.
7,1425,715,1990-11-09,Frank Spangenberg vs. Steve Berman vs. Andrew Bernknopf,1990 Tournament of Champions quarterfinal game 5.
7,1424,712,1990-11-08,Richard Neale vs. Erik Larsen vs. Lisa Guay,1990 Tournament of Champions quarterfinal game 4.
7,1423,709,1990-11-07,Eric Terzuolo vs. Elaine Zollner vs. George Soule,1990 Tournament of Champions quarterfinal game 3.
7,1422,742,1990-11-06,Larry McKnight vs. Jeff Bandman vs. Jamie Weiss,1990 Tournament of Champions quarterfinal game 2.
7,1421,695,1990-11-05,Bob Blake vs. Dan Katz vs. Michael Thayer,1990 Tournament of Champions quarterfinal game 1.
7,1418,4120,1990-10-31,Mitch Paluszek vs. Ray Ivey vs. Elaine Hyla,
7,1417,4119,1990-10-30,David Rice vs. Mitch Paluszek vs. Julie Bobick,
7,1414,5769,1990-10-25,David Rice vs. Linda Nelson vs. Robert Bottome,
7,1408,4571,1990-10-17,Joe Laboda vs. Sara Cox vs. Bill Hughes,Sara Cox game 1.
7,1403,4999,1990-10-10,Richard Engel vs. Andrew Duncan vs. Lorraine Hirsch,
7,1396,4401,1990-10-01,Jim Scott vs. Mark Thompson vs. David Hall,"Jim Scott game 5.  Crackle.com listed date as October 10, 1990."
7,1378,4272,1990-09-05,Dave Jeffery vs. Jody Lentz vs. Jeanne Boucher,
7,1377,5741,1990-09-04,Peter Bedrossian vs. Dave Jeffery vs. Jim Johnson,
7,1376,3452,1990-09-03,Michael Goldwitz vs. Peter Bedrossian vs. Debra Winthrop,First game of Season 7.
6,1366,6092,1990-07-09,Bob Carman vs. Vonetta Lapidow vs. Theron Stimmel,1990 Senior Tournament quarterfinal game 1.
6,1364,5722,1990-07-05,John Patlan vs. Angela Lewis vs. Rich Doyle,
6,1363,6087,1990-07-04,John Patlan vs. Rob Manning vs. Judith Reusswig,
6,1362,6086,1990-07-03,Jim McManus vs. Joyce Patterson vs. John Patlan,
6,1359,5329,1990-06-28,Dan Katz vs. Randy Pierce vs. Lesley Berger,Dan Katz game 3.
6,1358,5322,1990-06-27,Dan Katz vs. Paul Levy vs. Dee Brady,Dan Katz game 2.
6,1356,6088,1990-06-25,Bill Heins vs. Gaye Kapkin vs. Rick Cate,
6,1355,6048,1990-06-22,Gary Harvey vs. Philis Curlender vs. Bill Heins,
6,1354,6047,1990-06-21,Eric Terzuolo vs. Curt Wilson vs. Danny Streeter,Eric Terzuolo game 5.
6,1353,5019,1990-06-20,Eric Terzuolo vs. Diego Cordovez vs. Joan King,Eric Terzuolo game 4.
6,1347,5013,1990-06-12,David Nixon vs. Peggy vs. Ron,"Missing introductions, J! round, and the first 9 clues of..."
6,1346,4827,1990-06-11,Russ Harris vs. Stuart Nulman vs. David Nixon,
6,1345,6059,1990-06-08,Meg Weglarz vs. Russ Harris vs. Dean Heller,Missing FJ! round response for Russ.
6,1344,6022,1990-06-07,Anne Kanter vs. Meg Weglarz vs. Bill Drastal,
6,1343,5311,1990-06-06,Mary Jane Wright vs. Anne Kanter vs. Paul Thomas,
6,1340,545,1990-06-01,Tom Stimson vs. Beth Andreasen vs. Brad Williams,
6,1339,543,1990-05-31,Mike Clark vs. Tom Stimson vs. Mark Saltzman,
6,1338,6001,1990-05-30,Mike Clark vs. Harvey Caughey vs. Doris Bell,
6,1337,5704,1990-05-29,Jim Vichench vs. Mike Clark vs. Fern Potvin,
6,1336,4727,1990-05-28,Richard Neale vs. Dan Sadoff vs. Jim Vichench,Richard Neale game 5.
6,1335,6050,1990-05-25,Richard Neale vs. Fred vs. Paul,"Richard Neale game 4.

missing introductions J! round and DJ! round."
6,1333,541,1990-05-23,Richard Neale vs. Barbara Murray vs. Kent Rasmussen,Richard Neale game 2.
6,1332,539,1990-05-22,Joe Esparza vs. Elaine Lavine vs. Richard Neale,Richard Neale game 1.
6,1331,536,1990-05-21,Michelle Collier vs. Deborah Peters vs. Joe Esparza,
6,1330,1689,1990-05-18,Amy Zucker vs. Michael Thayer vs. David Honea,1990 College Championship final game 2.
6,1329,1688,1990-05-17,Amy Zucker vs. Michael Thayer vs. David Honea,1990 College Championship final game 1.
6,1328,1687,1990-05-16,Michael Thayer vs. Joey Burgoon vs. Katie Polk,1990 College Championship semifinal game 3.
6,1327,1686,1990-05-15,Gavin Russell vs. Noah Smith vs. David Honea,1990 College Championship semifinal game 2.
6,1326,1685,1990-05-14,Amy Zucker vs. Matthew Miller vs. Brad Williams,1990 College Championship semifinal game 1.
6,1325,1684,1990-05-11,Eryn Brown vs. David Honea vs. Sue O'Connor,1990 College Championship quarterfinal game 5.
6,1324,1680,1990-05-10,Joey Burgoon vs. Penny Prior vs. Amy Zucker,1990 College Championship quarterfinal game 4.
6,1323,1683,1990-05-09,Julie Gross vs. Matthew Miller vs. Noah Smith,1990 College Championship quarterfinal game 3.
6,1322,1679,1990-05-08,Bobbie Diamond vs. Katie Polk vs. Brad Williams,1990 College Championship quarterfinal game 2.
6,1321,1682,1990-05-07,Elena Broder vs. Gavin Russell vs. Michael Thayer,1990 College Championship quarterfinal game 1.
6,1320,534,1990-05-04,Paula Massengale vs. Brenda Bright vs. Michelle Collier,
6,1319,533,1990-05-03,Paula Massengale vs. Doug Fisher vs. John Baird,
6,1318,531,1990-05-02,Paula Massengale vs. Mark Crouter vs. Robin Meyer,
6,1317,529,1990-05-01,Paula Massengale vs. Guy Pugh vs. Kate Weiss,
6,1312,528,1990-04-24,Robin Corkery vs. Anne Connell vs. Gary Klein,
6,1311,526,1990-04-23,Liz Barnea vs. Carol Chaffee vs. Robin Corkery,
6,1309,522,1990-04-19,Liz Barnea vs. Pete Brown vs. Beverly Davenport,
6,1308,520,1990-04-18,Liz Barnea vs. Dave McCarthy vs. Bette Greenfield,
6,1307,518,1990-04-17,Steve Mueller vs. Liz Barnea vs. Jim George,
6,1305,5107,1990-04-13,Jeff Liebowitz vs. Bob Mahoney vs. Jim Devlin,
6,1304,4304,1990-04-12,Roy Jimenez vs. Jeff Liebowitz vs. Lindi Bauman,
6,1303,4303,1990-04-11,Ed Borasky vs. Bill Schwartz vs. Roy Jimenez,
6,1302,516,1990-04-10,Ed Borasky vs. Kerry Noonan vs. Joel Silverman,
6,1301,4301,1990-04-09,Ed Borasky vs. Larry Naftulin vs. Charlie Feldman,
6,1300,514,1990-04-06,Joel Goldberg vs. Anne King vs. Ed Borasky,
6,1299,5004,1990-04-05,Joel Goldberg vs. Tom Berg vs. Kathy Fuller,
6,1296,511,1990-04-02,Dan Ritey vs. Joel Goldberg vs. Mark Hinckley,
6,1295,510,1990-03-30,David Vanden Heuvel vs. Dan Ritey vs. Andy Gedo,
6,1294,508,1990-03-29,Andrew Bernknopf vs. Ardwight Chamberlain vs. Myles Rossi,Andrew Bernknopf game 5.
6,1291,505,1990-03-26,Andrew Bernknopf vs. Glenda Wells vs. Paul Lenzi,Andrew Bernknopf game 2.
6,1290,504,1990-03-23,John Cunningham vs. Don McQuarrie vs. Andrew Bernknopf,"Andrew Bernknopf game 1.
Final Jeopardy! Round incomplete."
6,1289,502,1990-03-22,Valerie Williams vs. John Cunningham vs. Gabriella Anderson,
6,1286,498,1990-03-19,Mark Shrager vs. Mary Beth Smalley vs. Ken Sarajian,
6,1285,478,1990-03-16,Phil Leib vs. Mark Shrager vs. Keith Harrett,Clues featured (out of order) in the opening scene of...
6,1283,497,1990-03-14,Phil Leib vs. Michael Abracham vs. Sharon Schwartz,
6,1281,496,1990-03-12,Jamie Orenstein vs. Ken Mitchell vs. Sarah Stegall,
6,1279,494,1990-03-08,Elaine Zollner vs. Martin Gostanian vs. Gretchen Pruett,Elaine Zollner game 5.
6,1276,493,1990-03-05,Elaine Zollner vs. Keith Pickering vs. Gunther Freehill,Elaine Zollner game 2.
6,1274,492,1990-03-01,Deborah Hummel vs. Jerry Fried vs. Kathy Rice,
6,1273,491,1990-02-28,Deborah Hummel vs. Jim Hennessy vs. Barbara Lieberman,
6,1272,490,1990-02-27,Erik Larsen vs. Mac Jones vs. Kevin Gillogly,Erik Larsen game 5.
6,1271,489,1990-02-26,Erik Larsen vs. Isabel Leininger vs. David Marcus,Erik Larsen game 4.
6,1267,488,1990-02-20,Terry Swart vs. Freddye Silverman vs. Larry Minton,
6,1266,486,1990-02-19,Terry Swart vs. Dennis Shirilla vs. Susan Davis,
6,1265,485,1990-02-16,Jamie Weiss vs. Andrew McGeorge vs. Richard Morris,1990 Teen Tournament final game 2.
6,1263,484,1990-02-14,Andrew McGeorge vs. Peji Ghanouni vs. Beth Mullins,1990 Teen Tournament semifinal game 3.
6,1262,483,1990-02-13,Jamie Weiss vs. Avi Stadler vs. Wen Shen,1990 Teen Tournament semifinal game 2.
6,1260,482,1990-02-09,Sharon Kristal vs. Richard Morris vs. Avi Stadler,1990 Teen Tournament quarterfinal game 5.
6,1257,481,1990-02-06,Mike Grant vs. Beth Mullins vs. Wen Shen,1990 Teen Tournament quarterfinal game 2.
6,1255,480,1990-02-02,Gretchen Radtke vs. Chris Mullins vs. Terry Swart,
6,1254,1995,1990-02-01,Lorrie Mowat vs. Gretchen Radtke vs. Ray Albrektson,
6,1252,479,1990-01-30,Terry Ragazzini vs. Bill Forman vs. Nancy Austin,
6,1251,477,1990-01-29,Rob Lasker vs. David Harris vs. Terry Ragazzini,
6,1250,476,1990-01-26,Ray Baxter vs. Rob Lasker vs. Debbie Howe,
6,1248,4587,1990-01-24,Dan Bowman vs. Cecilia Huber vs. Oded Ben-Ami,
6,1247,475,1990-01-23,Dan Bowman vs. Jonathan Lowenberg vs. Kim Wells,
6,1246,474,1990-01-22,Steven Kurtz vs. Mike Yanochik vs. Dan Bowman,
6,1245,471,1990-01-19,Steven Kurtz vs. Florence Shimano vs. John Mackall,
6,1242,4906,1990-01-16,John Collier vs. Karin McLeer vs. Charlie Erlandson,
6,1241,128,1990-01-15,Frank Spangenberg vs. Barbara Prideaux vs. Murdock Martin,Frank Spangenberg game 5. Frank sets a new single-day cash...
6,1240,265,1990-01-12,Frank Spangenberg vs. Jan Ford vs. David Kahn,Frank Spangenberg game 4.
6,1239,264,1990-01-11,Frank Spangenberg vs. Dan Milliman vs. Bill McCulla,Frank Spangenberg game 3.
6,1238,3705,1990-01-10,Frank Spangenberg vs. Dick Dobrow vs. Susan Gliner,Frank Spangenberg game 2.
6,1237,3703,1990-01-09,Joe Haggerty vs. Frank Spangenberg vs. Al Cotton,Frank Spangenberg game 1.
6,1236,470,1990-01-08,Joe Haggerty vs. Florence Livingston vs. Wayne Perra,
6,1230,469,1989-12-29,Mike Carter vs. Holly Tooker vs. Andy Gould,Last show of the '80s.
6,1229,4971,1989-12-28,Robert Baker vs. Nancy Miller vs. Mike Carter,
6,1227,468,1989-12-26,Barbara Skolaut vs. Donna Grant vs. Barry Molitch,
6,1224,465,1989-12-21,Jeff Bandman vs. Mary Barry vs. Richard Boyce,Jeff Bandman game 3.
6,1221,464,1989-12-18,Avrom Simon vs. Harris Peet vs. Lea Hall,
6,1220,5555,1989-12-15,Avrom Simon vs. Elizabeth Rhein vs. Tom McAtee,
6,1215,463,1989-12-08,Bill Warren vs. Richard Sowalsky vs. Pam Richardson,
6,1214,3603,1989-12-07,Marge Burgess vs. Alan Wyle vs. Bill Warren,
6,1210,451,1989-12-01,Jeff Slike vs. Candy Martinez vs. Sam Longoria,
6,1209,5118,1989-11-30,Jeff Slike vs. Cecil Reniche vs. Pat Curry,
6,1208,5115,1989-11-29,Jeff Slike vs. Susan Yarborough vs. Max Goldberg,
6,1207,5114,1989-11-28,Nancy Janow vs. Jeff Slike vs. Patti Van Benthuysen,
6,1206,165,1989-11-27,Lisa Guay vs. Steve Robinson vs. Michael Reilly,Lisa Guay game 5.
6,1205,5054,1989-11-24,Lisa Guay vs. Tom Mills vs. Don Steiner,Lisa Guay game 4.
6,1204,5687,1989-11-23,Lisa Guay vs. Hank Simpson vs. Caron Andregg,Lisa Guay game 3.
6,1203,5051,1989-11-22,"Lisa Guay vs. Susan Heider vs. Sidney Evans, Jr.",Lisa Guay game 2.
6,1202,5041,1989-11-21,Jim Dompkowski vs. Lisa Guay vs. Gary Williams,Lisa Guay game 1.
6,1201,4109,1989-11-20,Bill Nyden vs. Kathy Hall vs. Jim Dompkowski,Bill Nyden game 2.
6,1200,420,1989-11-17,Tom Cubbage vs. Brian Wangsgard vs. Rich Lerner,1989 Tournament of Champions final game 2.
6,1199,419,1989-11-16,Tom Cubbage vs. Brian Wangsgard vs. Rich Lerner,1989 Tournament of Champions final game 1.
6,1198,417,1989-11-15,Brian Wangsgard vs. Mark McDermott vs. Ouida Rellstab,1989 Tournament of Champions semifinal game 3.
6,1197,126,1989-11-14,Rich Lerner vs. Eric Newhouse vs. Bruce Cox,1989 Tournament of Champions semifinal game 2.
6,1196,415,1989-11-13,Tom Cubbage vs. Cigus Vanni vs. Peggi Malys,1989 Tournament of Champions semifinal game 1.
6,1195,413,1989-11-10,Cathy Boggs vs. Rich Lerner vs. Chris Shea,1989 Tournament of Champions quarterfinal game 5.
6,1194,412,1989-11-09,Brian Wangsgard vs. Yael Sofaer vs. Tom Cubbage,1989 Tournament of Champions quarterfinal game 4.
6,1193,2613,1989-11-08,Jeff Richmond vs. Joel Sacks vs. Eric Newhouse,1989 Tournament of Champions quarterfinal game 3.
6,1192,395,1989-11-07,Cigus Vanni vs. Bruce Cox vs. Ouida Rellstab,1989 Tournament of Champions quarterfinal game 2.
6,1191,392,1989-11-06,Mark McDermott vs. Jim Tompkins-MacLaine vs. Peggi Malys,1989 Tournament of Champions quarterfinal game 1.
6,1190,391,1989-11-03,Joe Roberts vs. Bill Nyden vs. Fran Pipp,Bill Nyden game 1.
6,1189,5047,1989-11-02,Harry Cortez vs. Joe Roberts vs. Marti Ermiter,
6,1188,5039,1989-11-01,Jim Coury vs. Lynne Lukach vs. Harry Cortez,
6,1187,5036,1989-10-31,Anne Herbst vs. Ellen Palmer vs. Jim Coury,
6,1186,5035,1989-10-30,Steve Berman vs. Frazier Solsberry vs. Jared Brenner,Steve Berman game 5.
6,1185,380,1989-10-27,Steve Berman vs. Ed Brown vs. Jim Drake,Steve Berman game 4.
6,1184,5034,1989-10-26,Steve Berman vs. Larry Linsey vs. Paula Long,Steve Berman game 3.
6,1183,5033,1989-10-25,Steve Berman vs. Erin Sheffield vs. Lee Raskin,Steve Berman game 2.
6,1182,5031,1989-10-24,Jay Wish vs. Gary Myers vs. Steve Berman,Steve Berman game 1.
6,1181,5030,1989-10-23,Charley Horan vs. Roberta Simon vs. Jay Wish,
6,1180,4836,1989-10-20,Charley Horan vs. Ed Devin vs. Carol Roggiero,
6,1179,4834,1989-10-19,Charley Horan vs. Craig Chambers vs. Pam Browning,
6,1178,3794,1989-10-18,Ed Toutant vs. John Kirk vs. Charley Horan,Ed Toutant game 2.
6,1177,3776,1989-10-17,Stacie Macias vs. Ed Toutant vs. Patty Meagher,Ed Toutant game 1.
6,1176,4832,1989-10-16,Stacie Macias vs. Barbara Rose vs. Rick Ostrow,
6,1175,331,1989-10-13,Stacie Macias vs. Mary Owenby vs. Larry Kole,
6,1174,4831,1989-10-12,Liza Taylor vs. John Meyer vs. Stacie Macias,
6,1173,4830,1989-10-11,Greg Rombach vs. Masao Okazaki vs. Liza Taylor,
6,1172,4826,1989-10-10,Kerry Tymchuk vs. Helen Atlas vs. Greg Rombach,
6,1171,4824,1989-10-09,Kerry Tymchuk vs. Frank Stanonik vs. Mike Donnely,
6,1170,375,1989-10-06,Kerry Tymchuk vs. Frank Stanonik vs. Martin Euritt,
6,1169,4823,1989-10-05,Kerry Tymchuk vs. Cathy Crino vs. Hyim Goldstein,
6,1168,4822,1989-10-04,Tom Neven vs. Colette Perry vs. Kerry Tymchuk,
6,1167,4821,1989-10-03,Dale Ragus vs. Gerry Sullivan vs. Tom Neven,
6,1166,4820,1989-10-02,Dale Ragus vs. Bugs Twocock vs. Mike Varn,
6,1165,4815,1989-09-29,Norm Burger vs. Dan Boehme vs. Dale Ragus,
6,1164,369,1989-09-28,Norm Burger vs. Drew Blakeman vs. Linda Nalitz,
6,1163,4814,1989-09-27,Marty Wazowicz vs. Norm Burger vs. Cindy Armstrong,
6,1162,364,1989-09-26,Tom Smolich vs. Larry Thompson vs. Marty Wazowicz,
6,1161,4810,1989-09-25,Tom Smolich vs. John DeAngeli vs. Sarah Taxman,
6,1160,4807,1989-09-22,Tom Smolich vs. Jay German vs. Sarah Echt,
6,1158,358,1989-09-20,Larry McKnight vs. Stephen Lee vs. Arthur Steiner,Larry McKnight game 4.
6,1152,136,1989-09-12,Bob Blake vs. David Burnett vs. Pat Gmeiner,"Bob Blake game 5.

New 5-day winnings record."
6,1150,351,1989-09-08,Bob Blake vs. John Wallace vs. Nancy McGregor,Bob Blake game 3.
6,1147,349,1989-09-05,Kevin Glynn vs. Linnda Durre vs. Alan Fletcher,
5,1145,4608,1989-07-21,Jim Friguglietti vs. Ouida Rellstab vs. Bob Drez,1989 Senior Tournament final game 2.
5,1144,4607,1989-07-20,Jim Friguglietti vs. Ouida Rellstab vs. Bob Drez,1989 Senior Tournament final game 1.
5,1142,4599,1989-07-18,Tom Welter vs. Ouida Rellstab vs. Freda Mammina,1989 Senior Tournament semifinal game 2.
5,1138,6090,1989-07-12,Maureen Hart vs. Gil H. vs. Tom Welter,1989 Senior Tournament quarterfinal game 3.  Missing introductions and first segment.
5,1136,4598,1989-07-10,Ouida Rellstab vs. Markee Bourget vs. Steve Haworth,1989 Senior Tournament quarterfinal game 1.
5,1130,6068,1989-06-30,Daniel Kim vs. Catherine Laatz vs. Bob Edgewood,Final Jeopardy! round only.
5,1128,5774,1989-06-28,Julie Dock vs. Randy Woodland vs. Daniel Kim,
5,1126,1135,1989-06-26,Bob Boyd vs. Jeff Kohlberg vs. Julie Dock,
5,1125,5742,1989-06-23,Bob Boyd vs. Martin Lee vs. Dwight Moore,
5,1121,4288,1989-06-19,Cathy Boggs vs. Steve Schneider vs. Alina Lopo,Cathy Boggs game 2.
5,1119,6045,1989-06-15,Doug Fishel vs. Lisa Hudanich vs. David Fulk,
5,1116,6054,1989-06-12,Julie Harris Neiger vs. Robert Plunkett vs. John Katchmer,J! round & 15 clues of DJ! round only
5,1115,5996,1989-06-09,David McCutchen vs. Jim Tigrak vs. Julie Harris Neiger,
5,1107,6065,1989-05-30,Robert Windeler vs. Morgan Spector vs. Nancy Dorn,First 13 clues only
5,1106,1674,1989-05-29,Rich Lerner vs. Robert Windeler vs. Susan Stowe,Rich Lerner game 5.
5,1105,1673,1989-05-26,Rich Lerner vs. Doug Schwartz vs. Thompson O'Sullivan,Rich Lerner game 4.
5,1104,1672,1989-05-25,Rich Lerner vs. Tom Baldridge vs. Lynn Parana,Rich Lerner game 3.
5,1103,1671,1989-05-24,Rich Lerner vs. Otis Maxwell vs. Judi Birnberg,Rich Lerner game 2.
5,1102,1670,1989-05-23,Lisa Miller vs. Rich Lerner vs. Janet Williams,Rich Lerner game 1.
5,1092,4632,1989-05-09,Jason Powderly vs. Chris Swensen vs. Linda Krisak,1989 College Championship quarterfinal game 2.
5,1091,4410,1989-05-08,Tom Cubbage vs. Betty Hsu vs. Dave Piatt,1989 College Championship quarterfinal game 1. Inaugural College Championship game...
5,1090,5268,1989-05-05,Bill Schuler vs. Phil Bergen vs. Michael Koenig,
5,1089,5700,1989-05-04,Bruce Cox vs. Bill Schuler vs. Jackie Welles,Bruce Cox game 5.
5,1088,5698,1989-05-03,Bruce Cox vs. Peggy Deschamps vs. Mark Morrell,Bruce Cox game 4.
5,1087,5159,1989-05-02,Bruce Cox vs. Mary Beth Culp vs. Bob Braverman,Bruce Cox game 3.
5,1086,5697,1989-05-01,Bruce Cox vs. Janis Johama vs. Shawn Levy,Bruce Cox game 2.
5,1085,5693,1989-04-28,Phyllis Massengale vs. Bruce Cox vs. Tom Callan,Bruce Cox game 1.
5,1084,5320,1989-04-27,Bob McGoff vs. Phyllis Massengale vs. Joel Richards,
5,1076,5326,1989-04-17,Glenn Kane vs. Gerry Daley vs. Kathy Fuller,
5,1075,5726,1989-04-14,Glenn Kane vs. Cecil Rose vs. Miriam Nadel,1000th episode taped.
5,1068,5683,1989-04-05,Jim Tompkins-MacLaine vs. John Hobgood vs. Carol Young,Jim Tompkins-MacLaine game 5.
